operator	base	base_kind	offset	width	access	indexed	depth
startdragbox	0x005a9e04	static	0x184	4	write	scalar	1
startdragbox	0x005a9e04	static	0x188	4	write	scalar	1
startdragbox	0x005a9e04	static	0x18c	4	write	scalar	1
startdragbox	0x005a9e04	static	0x190	4	write	scalar	1
startdragbox	0x005a9e04	static	0x194	4	write	scalar	1
startdragbox	0x005a9e04	static	0x198	4	write	scalar	1
startnetgame	0x005aa12c	static	0x520	0	read	scalar	1
startnetgame	0x005aa12c	static	0x5034	4	read	scalar	1
startnetgame	0x005aa12c	static	0x5034	4	write	scalar	1
startnetgame	0x005aa12c	static	0x5038	4	write	scalar	1
startnetgame	0x005aa12c	static	0x503c	4	write	scalar	1
startordermode	0x00584ae8	static	0x1b0	1	read	scalar	2
startordermode	0x00584ae8	static	0x1b0	4	read	scalar	2
startordermode	0x00584ae8	static	0x1b4	4	read	scalar	2
startordermode	0x00584ae8	static	0x1b8	4	read	scalar	1
startspellmode	0x005aee6c	static	0x0	4	read	scalar	1
startspellmode	0x005aee6c	static	0x8	4	read	scalar	1
stayputatloc	0x005ae958	static	0x6c	4	read	scalar	1
stayputatloc	0x005ae958	static	0x70	4	read	scalar	1
stayputatrefloc	0x00579458	static	0x40	4	read	scalar	1
stayputatrefloc	0x00579458	static	0x44	4	read	scalar	1
stayputatrefloc	0x005ae958	static	0x6c	4	read	scalar	1
stayputatrefloc	0x005ae958	static	0x70	4	read	scalar	1
stopallsoundfx	0x00585408	static	0x0	4	read	scalar	1
stopallsoundfx	0x00585408	static	0x0	4	write	scalar	1
stopallsoundfx	0x00585408	static	0xf0	0	read	scalar	1
stopallsoundfx	0x00585408	static	0x13b4	4	read	scalar	1
stopambientloop	0x00585408	static	0x780	4	read	scalar	1
stopambientloop	0x00585408	static	0x780	4	write	scalar	1
stopambientloop	0x00585408	static	0x784	4	read	scalar	1
stopambientloop	0x00585408	static	0x784	4	write	scalar	1
stopambientloop	0x00585408	static	0x13b4	4	read	scalar	1
stopdragbox	0x005a9e04	static	0xc	0	read	scalar	1
stopdragbox	0x005a9e04	static	0x20	4	read	scalar	2
stopdragbox	0x005a9e04	static	0x24	4	read	scalar	2
stopdragbox	0x005a9e04	static	0x28	4	read	scalar	2
stopdragbox	0x005a9e04	static	0x2c	4	read	scalar	2
stopdragbox	0x005a9e04	static	0x188	4	write	scalar	1
stopdragbox	0x005a9e04	static	0x19c	0	read	scalar	1
stopdragbox	0x005a9e04	static	0x1bc	4	read	scalar	2
stopdragbox	0x005a9e04	static	0x1c4	4	read	scalar	2
stopdragbox	0x005a9e04	static	0x1c8	4	read	scalar	2
stopdragbox	0x005a9e04	static	0x1cc	4	read	scalar	2
stopdragbox	0x005a9e04	static	0x1d0	4	read	scalar	2
stopmusic	0x005863c8	static	0x0	4	read	scalar	1
stopmusic	0x005863c8	static	0x0	4	write	scalar	1
stopmusic	0x005863c8	static	0x4	4	read	scalar	1
stopmusic	0x005863c8	static	0x4	4	write	scalar	1
stopsoundfx	0x00585408	static	0x0	4	read	scalar	1
stopsoundfx	0x00585408	static	0x0	4	write	scalar	1
stopsoundfx	0x00585408	static	0xf0	0	read	scalar	1
stopsoundfx	0x00585408	static	0xf0	4	read	scalar	1
stopsoundfx	0x00585408	static	0x1398	4	read	scalar	1
stopsoundfx	0x00585408	static	0x13b4	4	read	scalar	1
stopspeech	0x005864f4	static	0x0	4	read	scalar	1
stopspeech	0x005864f4	static	0x0	4	write	scalar	1
stopspeech	0x005864f4	static	0x4	4	read	scalar	1
stopspeech	0x005864f4	static	0x4	4	write	scalar	1
stoptooltip	0x005a9e04	static	0xc	0	read	scalar	1
stoptooltip	0x005a9e04	static	0x20	4	read	scalar	2
stoptooltip	0x005a9e04	static	0x24	4	read	scalar	2
stoptooltip	0x005a9e04	static	0x28	4	read	scalar	2
stoptooltip	0x005a9e04	static	0x2c	4	read	scalar	2
stoptooltip	0x005a9e04	static	0x38	4	write	scalar	1
stoptooltip	0x005a9e04	static	0x70	0	read	scalar	1
stoptooltip	0x005a9e04	static	0x90	4	read	scalar	2
stoptooltip	0x005a9e04	static	0x98	4	read	scalar	2
stoptooltip	0x005a9e04	static	0x9c	4	read	scalar	2
stoptooltip	0x005a9e04	static	0xa0	4	read	scalar	2
stoptooltip	0x005a9e04	static	0xa4	4	read	scalar	2
stopvideo	0x005867c0	static	0x0	4	read	scalar	1
stopvideo	0x005867c0	static	0x0	4	write	scalar	1
stopvideo	0x005867c0	static	0x4	4	read	scalar	1
stopvideo	0x005867c0	static	0x4	4	write	scalar	1
stopvideo	0x005867c0	static	0x8	4	read	scalar	1
stopvideo	0x005867c0	static	0x8	4	write	scalar	1
stopvideo	0x005867c0	static	0x224	4	read	scalar	1
stopvideo	0x005867c0	static	0x224	4	write	scalar	1
stopvideo	0x005867c0	static	0x228	4	read	scalar	1
stopvideo	0x005867c0	static	0x22c	4	read	scalar	1
stopvideo	0x005867c0	static	0x230	4	read	scalar	1
strongestarmy	0x005ae958	static	0x34	4	read	scalar	1
strongestarmy	0x005ae958	static	0x40	4	read	scalar	1
subdue	0x005cd2f4	indirect	0x0	0	read	indexed	0
swapcontainerspots	0x005a7b50	static	0x0	4	read	scalar	2
swapcontainerspots	0x005a7b50	static	0x4	4	read	scalar	2
systemmode	0x00584ae8	static	0x688	4	read	scalar	2
systemmode	0x00584ae8	static	0x750	0	read	scalar	2
systemmode	0x00584ae8	static	0x758	4	read	scalar	2
systemmode	0x00584ae8	static	0x75c	4	read	scalar	2
systemmode	0x00584ae8	static	0x760	4	read	scalar	2
systemmode	0x00584ae8	static	0x774	4	read	scalar	2
tcopydoodad	0x005a7b50	static	0x0	4	read	scalar	2
tcopydoodad	0x005a7b50	static	0x4	4	read	scalar	2
templecanbuildthistype	0x005ae974	static	0x8	4	read	scalar	1
templecanbuildthistype	0x005ae974	static	0x18	4	read	scalar	1
templecanbuildthistype	0x005ae974	static	0x24	4	read	scalar	1
terrainspriteat	0x005ae958	static	0x64	4	read	scalar	1
terrainspriteat	0x005ae958	static	0x6c	4	read	scalar	1
terrainspriteat	0x005ae958	static	0x70	4	read	scalar	1
testalpha	0x00584ae8	static	0x688	4	read	scalar	1
testalpha	0x00584ae8	static	0x750	0	read	scalar	1
testalpha	0x00584ae8	static	0x758	4	read	scalar	1
testalpha	0x00584ae8	static	0x75c	4	read	scalar	1
testalpha	0x00584ae8	static	0x760	4	read	scalar	1
testalpha	0x00584ae8	static	0x774	4	read	scalar	1
testalpha	0x0058516c	indirect	0x0	4	read	scalar	0
testalpha	0x005a7b50	static	0x0	4	read	scalar	2
testalpha	0x005a7b50	static	0x4	4	read	scalar	2
testautocalc	0x005adc50	static	0x28	4	write	scalar	1
testautocalc	0x005adc50	static	0x2c	4	write	scalar	1
testautocalc	0x005adc50	static	0x44	4	write	scalar	1
testautocalc	0x005adc50	static	0x48	4	write	scalar	1
testautocalc	0x005adc50	static	0x4c	4	write	scalar	1
testautocalc	0x005adc50	static	0x50	4	write	scalar	1
testautocalc	0x005adc50	static	0x54	4	write	scalar	1
testautocalc	0x005adc50	static	0x58	4	write	scalar	1
testautocalc	0x005adc50	static	0x5c	4	write	scalar	1
testautocalc	0x005adc50	static	0x60	4	write	scalar	1
testautocalc	0x005adc50	static	0x64	4	write	scalar	1
testautocalc	0x005adc50	static	0x68	0	read	scalar	1
testautocalc	0x005adc50	static	0xc0	4	write	scalar	1
testautocalc	0x005adc50	static	0xc4	0	read	scalar	1
testautocalc	0x005adc50	static	0x538	4	write	scalar	1
testautocalc	0x005adc50	static	0x53c	4	write	scalar	1
testautocalc	0x005adc50	static	0x540	4	write	scalar	1
testautocalc	0x005adc50	static	0x544	4	write	scalar	1
testautocalc	0x005adc50	static	0x548	4	write	scalar	1
testautocalc	0x005adc50	static	0x54c	4	write	scalar	1
testautocalc	0x005adc50	static	0x550	4	write	scalar	1
testautocalc	0x005adc50	static	0x554	4	write	scalar	1
testautocalc	0x005adc50	static	0x558	4	write	scalar	1
testautocalc	0x005adc50	static	0x55c	0	read	scalar	1
testautocalc	0x005adc50	static	0x55c	4	write	scalar	1
testautocalc	0x005adc50	static	0x560	4	write	scalar	1
testautocalc	0x005adc50	static	0x564	4	write	scalar	1
testautocalc	0x005adc50	static	0x568	0	read	scalar	1
testautocalc	0x005adc50	static	0x58c	4	write	scalar	1
testautocalc	0x005adc50	static	0x590	4	write	scalar	1
testautocalc	0x005adc50	static	0x594	4	write	scalar	1
testautocalc	0x005adc50	static	0x598	4	write	scalar	1
testautocalc	0x005adc50	static	0x59c	4	write	scalar	1
testautocalc	0x005adc50	static	0x5a0	4	write	scalar	1
testautocalc	0x005adc50	static	0x5a4	4	write	scalar	1
testautocalc	0x005adc50	static	0x5a8	4	write	scalar	1
testautocalc	0x005adc50	static	0x5ac	1	write	scalar	1
testautocalc	0x005adc50	static	0x5b0	4	write	scalar	1
testautocalc	0x005adc50	static	0x5b4	4	write	scalar	1
testautocalc	0x005adc50	static	0x5b8	4	write	scalar	1
testautocalc	0x005adc50	static	0x5bc	4	write	scalar	1
testautocalc	0x005adc50	static	0x5c0	4	write	scalar	1
testautocalc	0x005adc50	static	0x5c4	4	write	scalar	1
testautocalc	0x005adc50	static	0x5c8	1	write	scalar	1
testautocalc	0x005adc50	static	0x5cc	4	write	scalar	1
testautocalc	0x005adc50	static	0x5d0	1	write	scalar	1
testautocalc	0x005adc50	static	0x5d4	4	write	scalar	1
testautocalc	0x005adc50	static	0x5d8	1	write	scalar	1
testautocalc	0x005adc50	static	0x5dc	0	read	scalar	1
testautocalc	0x005adc50	static	0x604	4	write	scalar	1
testautocalc	0x005adc50	static	0x608	4	write	scalar	2
testautocalc	0x005adc50	static	0x620	4	write	scalar	2
