profile	symbol	kind	referencing-member	line	form
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\dagger_life_steal.gs	76	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\dagger_life_steal.gs	82	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\ring_leeches.gs	50	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\ring_leeches.gs	56	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\ring_necromancy.gs	59	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\ring_necromancy.gs	67	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\scythe_balkoth.gs	36	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\scythe_balkoth.gs	53	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\scythe_balkoth.gs	59	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\scythe_balkoth.gs	61	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\scythe_balkoth.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\scythe_balkoth.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\scythe_balkoth.gs	116	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\scythe_balkoth.gs	123	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\staff_shadow.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\staff_shadow.gs	76	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\staff_unholy.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\staff_unholy.gs	86	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\sword_dark.gs	63	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\sword_dark.gs	71	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\sword_soulstealer.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\DEATH\sword_soulstealer.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\amulet_crystal.gs	72	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\amulet_crystal.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\armor_obsidian.gs	82	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\armor_obsidian.gs	93	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\axe_lode.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\axe_lode.gs	77	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\axe_swift.gs	51	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\axe_swift.gs	63	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\bow_earthshaker.gs	59	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\bow_earthshaker.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\bow_reed.gs	53	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\bow_reed.gs	60	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\cloak_wyrm.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\cloak_wyrm.gs	76	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\dagger_rusted.gs	54	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\dagger_rusted.gs	60	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\helmet_stone.gs	69	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\helmet_stone.gs	77	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\ring_windfall.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\ring_windfall.gs	79	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\ring_wyrm.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\ring_wyrm.gs	74	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\staff_golden.gs	59	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\staff_golden.gs	69	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\staff_gorgon.gs	67	literal
gs5r3	dummy	encounter,unit	gs\artifact\EARTH\staff_gorgon.gs	78	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\amulet_demon.gs	72	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\amulet_demon.gs	78	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\amulet_eternal_flame.gs	82	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\amulet_eternal_flame.gs	88	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\armor_dragonscale.gs	74	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\armor_dragonscale.gs	87	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\cloak_flame.gs	83	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\cloak_flame.gs	91	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\crossbow_flamethrower.gs	60	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\crossbow_flamethrower.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\dagger_flint.gs	55	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\dagger_flint.gs	61	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\ring_brimstone.gs	59	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\ring_brimstone.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\ring_embers.gs	63	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\ring_embers.gs	71	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\ring_flint.gs	55	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\ring_flint.gs	61	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\staff_flameshaft.gs	58	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\staff_flameshaft.gs	71	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\staff_incineration.gs	69	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\staff_incineration.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\sword_burning.gs	55	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\sword_burning.gs	63	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\sword_flames.gs	67	literal
gs5r3	dummy	encounter,unit	gs\artifact\FIRE\sword_flames.gs	75	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\amulet_revelation.gs	69	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\amulet_revelation.gs	77	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\armor_elven_chain.gs	91	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\armor_elven_chain.gs	108	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\bow_spirit.gs	60	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\bow_spirit.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\chalice_life.gs	77	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\chalice_life.gs	85	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\dagger_light.gs	60	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\dagger_light.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\ring_arcana.gs	68	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\ring_arcana.gs	76	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\ring_healing.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\ring_healing.gs	72	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\ring_marksmanship.gs	52	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\ring_marksmanship.gs	58	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\staff_healthbringer.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\staff_healthbringer.gs	74	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\staff_light.gs	82	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\staff_light.gs	91	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\staff_lightbringer.gs	77	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\staff_lightbringer.gs	88	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\staff_peacemaker.gs	63	literal
gs5r3	dummy	encounter,unit	gs\artifact\LIFE\staff_peacemaker.gs	72	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\amulet_defense.gs	55	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\amulet_defense.gs	61	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\armor_archon.gs	97	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\armor_archon.gs	108	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\cloak_justice.gs	56	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\cloak_justice.gs	64	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\crossbow_balance.gs	60	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\crossbow_balance.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\dagger_silver.gs	74	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\dagger_silver.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\ring_archons.gs	108	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\ring_archons.gs	116	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\ring_concentration.gs	69	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\ring_concentration.gs	75	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\ring_protection.gs	61	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\ring_protection.gs	69	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\shield_righteousness.gs	68	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\shield_righteousness.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\staff_enlightenment.gs	63	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\staff_enlightenment.gs	76	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\sword_crusader.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\sword_crusader.gs	81	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\sword_quality.gs	62	literal
gs5r3	dummy	encounter,unit	gs\artifact\ORDER\sword_quality.gs	70	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\amulet_serpent.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\amulet_serpent.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\blowgun_waterspitter.gs	58	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\blowgun_waterspitter.gs	64	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\chalice_rocca.gs	72	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\chalice_rocca.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\dagger_aqua.gs	54	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\dagger_aqua.gs	62	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\ring_aqua.gs	52	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\ring_aqua.gs	58	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\ring_elements.gs	59	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\ring_elements.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\ring_wave.gs	68	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\ring_wave.gs	74	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\shield_coral.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\shield_coral.gs	84	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\shield_coral.gs	106	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\shield_coral.gs	137	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\staff_drowning.gs	67	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\staff_drowning.gs	76	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\staff_water.gs	58	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\staff_water.gs	69	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\sword_ice.gs	55	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\sword_ice.gs	63	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\sword_wave.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\WATER\sword_wave.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_XTRAS\amulet_of_order.gs	34	literal
gs5r3	dummy	encounter,unit	gs\artifact\_XTRAS\amulet_of_order.gs	34	literal
gs5r3	dummy	encounter,unit	gs\artifact\_XTRAS\ring_of_anything.gs	33	literal
gs5r3	dummy	encounter,unit	gs\artifact\_XTRAS\ring_of_anything.gs	33	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\amulet_ghost.gs	67	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\amulet_ghost.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\axe_orcs.gs	60	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\axe_orcs.gs	69	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\belt_trollhide.gs	72	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\belt_trollhide.gs	79	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\boots_stealth.gs	50	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\boots_stealth.gs	58	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\cap_jester.gs	68	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\cap_jester.gs	74	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\crown_kings.gs	43	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\crown_kings.gs	49	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\crown_kings.gs	79	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\crown_kings.gs	86	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\crown_noble.gs	43	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\crown_noble.gs	56	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\crown_noble.gs	77	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\crown_noble.gs	84	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\gloves_quickness.gs	45	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\gloves_quickness.gs	59	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\gloves_quickness.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\gloves_quickness.gs	94	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\ai_stat_bonus.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\ai_stat_bonus.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\champion_stat_bonus.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\champion_stat_bonus.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\combat_attacking.gs	25	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\combat_attacking.gs	32	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\combat_defending.gs	25	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\combat_defending.gs	32	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\combat_stat_bonus.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\combat_stat_bonus.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\generic_artifact.gs	44	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\generic_artifact.gs	51	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\generic_stat_bonus.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\generic_stat_bonus.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\military_stat_bonus.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\military_stat_bonus.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\stat1_bonus.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\stat1_bonus.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\stat2_bonus.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\stat2_bonus.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\stat3_bonus.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\stat3_bonus.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\turn_stat_bonus.gs	34	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\misc\turn_stat_bonus.gs	41	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_adventure.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_adventure.gs	72	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_dexterity.gs	57	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_dexterity.gs	64	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_health.gs	62	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_health.gs	69	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_luck.gs	47	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_luck.gs	57	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_luck.gs	65	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_luck.gs	73	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_mana.gs	54	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_mana.gs	64	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_power.gs	77	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_power.gs	84	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_strength.gs	79	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_strength.gs	86	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_wisdom.gs	57	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\ring_wisdom.gs	64	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scabbard_quality.gs	58	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scabbard_quality.gs	64	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scabbard_swords.gs	40	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scabbard_swords.gs	51	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scabbard_swords.gs	59	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scabbard_swords.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scabbard_swords.gs	70	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scabbard_swords.gs	75	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scabbard_swords.gs	88	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scabbard_swords.gs	94	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_dexterity.gs	47	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_dexterity.gs	52	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_diplomacy.gs	38	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_diplomacy.gs	88	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_01.gs	30	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_01.gs	30	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_01.gs	47	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_01.gs	51	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_02.gs	30	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_02.gs	30	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_02.gs	47	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_02.gs	51	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_03.gs	30	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_03.gs	30	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_03.gs	48	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_03.gs	52	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_04.gs	31	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_04.gs	31	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_04.gs	48	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_experience_04.gs	52	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_faith.gs	37	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_faith.gs	113	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_health.gs	48	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_health.gs	55	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_health_recovery.gs	49	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_health_recovery.gs	56	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_mana.gs	49	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_mana.gs	56	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_movement.gs	48	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_movement.gs	55	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_power.gs	55	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_power.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_strength.gs	47	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_strength.gs	52	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_wisdom.gs	47	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\scrolls\scroll_wisdom.gs	52	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\shield_balkoth.gs	86	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\shield_balkoth.gs	88	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\shield_balkoth.gs	133	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\shield_balkoth.gs	143	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\shield_quality.gs	58	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\shield_quality.gs	70	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\spear_maiden.gs	64	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\spear_maiden.gs	70	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\staff_quality.gs	76	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\staff_quality.gs	85	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\staff_wicked.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\staff_wicked.gs	103	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\stone_energy.gs	79	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\stone_energy.gs	84	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\stone_luck.gs	89	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\stone_luck.gs	94	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\stone_meek.gs	61	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\stone_meek.gs	64	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\stone_might.gs	63	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\stone_might.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\sword_enlightenment.gs	72	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\sword_enlightenment.gs	80	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\sword_spectral.gs	40	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\sword_spectral.gs	51	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\sword_spectral.gs	59	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\sword_spectral.gs	66	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\sword_spectral.gs	70	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\sword_spectral.gs	75	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\sword_spectral.gs	88	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\sword_spectral.gs	94	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	35	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	39	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	50	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	52	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	56	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	58	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	62	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	64	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	68	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	70	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	74	literal
gs5r3	dummy	encounter,unit	gs\artifact\_custom\tokens\token_insane.gs	76	literal
gs5r3	dummy	encounter,unit	gs\artifact\_quest\antitarnaxe.gs	12	literal
gs5r3	dummy	encounter,unit	gs\artifact\_quest\artart.gs	12	literal
gs5r3	dummy	encounter,unit	gs\artifact\_quest\artart.gs	12	literal
gs5r3	dummy	encounter,unit	gs\artifact\_quest\choiceart.gs	12	literal
gs5r3	dummy	encounter,unit	gs\artifact\_quest\dragart.gs	14	literal
gs5r3	dummy	encounter,unit	gs\artifact\_quest\dragart.gs	14	literal
gs5r3	dummy	encounter,unit	gs\artifact\_quest\dragart.gs	16	literal
gs5r3	dummy	encounter,unit	gs\artifact\_quest\excalibr.gs	26	literal
