name	uses	class	broad-candidate	operator-entry-point
do_unselect_item	21	script-definition	no	-
do_up	2	script-definition	no	-
do_wisdom	10	script-definition	no	-
done	4	script-definition	no	-
done?	1	script-definition	no	-
done_cast_post_spells	1	script-definition	no	-
done_dd	1	unclassified-residue	no	-
donewithnewinitiates	1	native-host-call	yes	0x00451d10
dontshow_item	37	script-definition	no	-
doodad	904	native-host-call	yes	0x004db5c0
doodad_id	33	script-definition	no	-
doodad_list	1	script-definition	no	-
doradiusofexplored	2	script-definition	no	-
doshrineofteleport	1	native-host-call	yes	0x00449e20
dospecialbuilding	9	native-host-call	yes	0x00449cc0
down_arrow	2	script-definition	no	-
down_arrow_dd	2	unclassified-residue	no	-
down_arrow_in_dd	2	unclassified-residue	no	-
down_arrow_off_dood	4	unclassified-residue	no	-
down_arrow_on_dood	2	unclassified-residue	no	-
down_bf	1	unclassified-residue	no	-
down_boxwpanel	1	script-definition	no	-
down_button	2	script-definition	no	-
down_button_dd	2	script-definition	no	-
down_button_dd_in	2	script-definition	no	-
down_button_frame	2	script-definition	no	-
down_button_x	1	script-definition	no	-
down_button_y	1	script-definition	no	-
down_stonepanel	2	script-definition	no	-
downarrow	1	script-definition	no	-
downarrow_b1	1	script-definition	no	-
downarrow_b2	1	script-definition	no	-
downarrow_b3	1	script-definition	no	-
downarrow_b4	1	script-definition	no	-
downarrow_button	5	script-definition	no	-
downarrow_button2	4	script-definition	no	-
downarrow_button3	1	script-definition	no	-
downarrow_frame	8	unclassified-residue	no	-
dp1	1	script-definition	no	-
dp1_val	2	script-definition	no	-
dp2_val	2	script-definition	no	-
dpws_desired	2	unclassified-residue	no	-
dragon_scale	5	script-definition	no	-
dragonban	1	script-definition	no	-
draw_army_id	21	script-definition	no	-
draw_military_units	1	script-definition	no	-
draw_military_units_combat	1	script-definition	no	-
draw_military_units_scrolling	1	script-definition	no	-
draw_spy_military_units	1	script-definition	no	-
draw_unit_military_units	3	script-definition	no	-
drawcivbuildingproduction	4	script-definition	no	-
drawstrongholdproduction	1	script-definition	no	-
drgcave	3	engine-dictionary-key	no	-
dropcode	31	native-host-call	yes	0x0046ed00
dropcode_val	30	script-definition	no	-
drown_aura	1	unclassified-residue	no	-
drowning	2	script-definition	no	-
ds_stack	4	script-definition	no	-
dsatk	1	script-definition	no	-
dsatkack_1	3	script-definition	no	-
dsatkack_2	1	script-definition	no	-
dsdie	1	script-definition	no	-
dshadows	8	script-definition	no	-
dsmov	1	script-definition	no	-
dsmovack_1	9	script-definition	no	-
dsmovack_2	1	script-definition	no	-
dsmovack_3	1	script-definition	no	-
dsmovack_4	1	script-definition	no	-
dsmovack_5	1	script-definition	no	-
dsrng	1	script-definition	no	-
dsselack_1	5	script-definition	no	-
dsselack_2	1	script-definition	no	-
dsselack_3	1	script-definition	no	-
dstrength	8	script-definition	no	-
dtatk	1	script-definition	no	-
dtatkack_1	9	script-definition	no	-
dtatkack_2	2	script-definition	no	-
dtatkack_3	1	script-definition	no	-
dtatkack_4	1	script-definition	no	-
dtatkack_5	1	script-definition	no	-
dtdie	1	script-definition	no	-
dtmov	2	script-definition	no	-
dtmovack_1	7	script-definition	no	-
dtmovack_2	1	script-definition	no	-
dtmovack_3	1	script-definition	no	-
dtmovack_4	1	script-definition	no	-
dtrng	1	script-definition	no	-
dtselack_1	9	script-definition	no	-
dtselack_2	2	script-definition	no	-
dtselack_3	1	script-definition	no	-
dtselack_4	1	script-definition	no	-
dtselack_5	1	script-definition	no	-
dummy	3	script-definition	no	-
dummy2	1	script-definition	no	-
dummy3	2	script-definition	no	-
dummy_health_dd	30	script-definition	no	-
dummy_scenario	1	script-definition	no	-
dumpstack	1	script-definition	no	-
dundict	2	script-definition	no	-
dungeon	4	script-definition	no	-
dungeon_crystal	2	script-definition	no	-
dungeon_dict	9	script-definition	no	-
dungeon_diplo_effect_exchangeownership	1	script-definition	no	-
dungeon_faith	1	unclassified-residue	no	-
dungeon_fame	2	script-definition	no	-
dungeon_food	2	script-definition	no	-
dungeon_gold	2	script-definition	no	-
dungeon_id	50	script-definition	no	-
dungeon_id_	6	script-definition	no	-
dungeon_index	2	script-definition	no	-
dungeon_init	2	script-definition	no	-
dungeon_level	7	script-definition	no	-
dungeon_list	67	script-definition	no	-
dungeon_location	2	script-definition	no	-
dungeon_name	5	script-definition	no	-
dungeon_name_if_any	3	script-definition	no	-
dungeon_stack	9	script-definition	no	-
dungeonartifactdict	11	script-definition	no	-
dungeonbartertable	1	script-definition	no	-
dungeondata	13	script-definition	no	-
dungeondict	21	script-definition	no	-
dungeondiplocallback	1	native-host-call	yes	0x004d8880
dungeondistance	1	script-definition	no	-
dungeonexperiencetable	2	script-definition	no	-
dungeongeneratedict	4	script-definition	no	-
dungeonindex	1	script-definition	no	-
dungeons_button	1	unclassified-residue	no	-
dungeonscrolldict	10	script-definition	no	-
dungeonstrength	2	script-definition	no	-
dungeontextdict	13	script-definition	no	-
dungeonwasconquered?	4	script-definition	no	-
dup	3318	language-primitive	yes	0x004c9f40
duration	10	script-definition	no	-
dwarf_village_bonus_doodad	1	unclassified-residue	no	-
dwarf_village_imp	1	script-definition	no	-
dwatk	1	script-definition	no	-
dwatkack_1	12	script-definition	no	-
dwatkack_2	2	script-definition	no	-
dwatkack_3	1	script-definition	no	-
dwatkack_4	1	script-definition	no	-
dwatkack_5	2	script-definition	no	-
dwatkack_6	1	script-definition	no	-
dwdie	1	script-definition	no	-
dwh	12	script-definition	no	-
dwm1atk	1	script-definition	no	-
dwm1atkack_1	1	script-definition	no	-
dwm1die	1	script-definition	no	-
dwm1mov	1	script-definition	no	-
dwm1movack_1	1	script-definition	no	-
dwm1selack_1	1	script-definition	no	-
dwmov	2	script-definition	no	-
dwmovack_1	7	script-definition	no	-
dwmovack_2	1	script-definition	no	-
dwmovack_3	1	script-definition	no	-
dwmovack_4	1	script-definition	no	-
dwselack_1	5	script-definition	no	-
dwselack_2	1	script-definition	no	-
dwselack_3	1	script-definition	no	-
dwz2atk	1	script-definition	no	-
dwz2atkack_1	2	script-definition	no	-
dwz2atkack_2	1	script-definition	no	-
dwz2die	1	script-definition	no	-
dwz2mov	1	script-definition	no	-
dwz2movack_1	2	script-definition	no	-
dwz2movack_2	1	script-definition	no	-
dwz2selack_1	2	script-definition	no	-
dwz2selack_2	1	script-definition	no	-
dx	13	script-definition	no	-
dx_stack	3	script-definition	no	-
dy	15	script-definition	no	-
dy_stack	3	script-definition	no	-
dynamic	157	script-definition	no	-
dynamic_object_array	4	script-definition	no	-
dynamic_stack	27	script-definition	no	-
dz	2	script-definition	no	-
e	41	script-definition	no	-
e1	4	unclassified-residue	yes	-
e1atk	1	script-definition	no	-
e1atkack_1	3	script-definition	no	-
e1atkack_2	1	script-definition	no	-
e1die	1	script-definition	no	-
e1mov	1	script-definition	no	-
e1movack_1	3	script-definition	no	-
e1movack_2	1	script-definition	no	-
e1selack_1	3	script-definition	no	-
e1selack_2	1	script-definition	no	-
e2	4	unclassified-residue	no	-
e2atk	1	script-definition	no	-
e2atkack_1	3	script-definition	no	-
e2atkack_2	1	script-definition	no	-
e2die	1	script-definition	no	-
e2mov	1	script-definition	no	-
e2movack_1	3	script-definition	no	-
e2movack_2	1	script-definition	no	-
e2selack_1	3	script-definition	no	-
e2selack_2	1	script-definition	no	-
e3atk	1	script-definition	no	-
e3atkack_1	3	script-definition	no	-
e3atkack_2	1	script-definition	no	-
e3die	1	script-definition	no	-
e3mov	1	script-definition	no	-
e3movack_1	3	script-definition	no	-
e3movack_2	1	script-definition	no	-
e3rng	1	script-definition	no	-
e3selack_1	3	script-definition	no	-
e3selack_2	1	script-definition	no	-
e4atk	1	script-definition	no	-
e4atkack_1	5	script-definition	no	-
e4atkack_2	1	script-definition	no	-
e4atkack_3	1	script-definition	no	-
e4die	1	script-definition	no	-
e4mov	1	script-definition	no	-
e4movack_1	5	script-definition	no	-
e4movack_2	2	script-definition	no	-
e4movack_3	1	script-definition	no	-
e4selack_1	3	script-definition	no	-
e4selack_2	1	script-definition	no	-
e5atk	1	script-definition	no	-
e5atkack_1	2	script-definition	no	-
e5atkack_2	1	script-definition	no	-
e5die	1	script-definition	no	-
e5mov	1	script-definition	no	-
e5movack_1	2	script-definition	no	-
e5movack_2	1	script-definition	no	-
e5selack_1	2	script-definition	no	-
e5selack_2	1	script-definition	no	-
e_loc	4	script-definition	no	-
e_rally	2	script-definition	no	-
e_str	1	unclassified-residue	no	-
ea	34	script-definition	no	-
ea_enc2_play	3	script-definition	no	-
eabind	10	script-definition	no	-
eabrk1	1	script-definition	no	-
eabrk2	7	script-definition	no	-
eabrk3	1	script-definition	no	-
eabrk4	1	script-definition	no	-
eacav	10	script-definition	no	-
eacave	8	script-definition	no	-
eacavm	1	unclassified-residue	no	-
each	1	unclassified-residue	no	-
eacr1	15	script-definition	no	-
eacr2	13	script-definition	no	-
eacr3	15	script-definition	no	-
eacr4	14	script-definition	no	-
eacr5	10	script-definition	no	-
eadung	1	script-definition	no	-
eafit	27	script-definition	no	-
eainf	10	script-definition	no	-
ealdf	20	script-definition	no	-
ealdt	18	script-definition	no	-
ealdw	20	script-definition	no	-
ealib1	1	script-definition	no	-
ealib2	5	script-definition	no	-
eamag1	1	script-definition	no	-
eamag2	7	script-definition	no	-
eamag3	1	script-definition	no	-
eamag4	1	script-definition	no	-
eameld	16	script-definition	no	-
eamgt1	7	script-definition	no	-
eamgt2	1	script-definition	no	-
eamgt3	1	script-definition	no	-
eamgt4	1	script-definition	no	-
eamina	3	script-definition	no	-
eaminc	2	script-definition	no	-
eaming	5	script-definition	no	-
eamis	12	script-definition	no	-
eamkt1	7	script-definition	no	-
eamkt2	1	script-definition	no	-
eamkt3	1	script-definition	no	-
eamkt4	1	script-definition	no	-
eamult	3	script-definition	no	-
earth_detect	4	script-definition	no	-
earth_dispell	4	script-definition	no	-
earth_indicator_aura	1	script-definition	no	-
earth_landscape	1	script-definition	no	-
earth_pal	2	script-definition	no	-
earth_quest_0	2	script-definition	no	-
earth_quest_1	2	script-definition	no	-
earth_quest_2	2	script-definition	no	-
earth_quest_3	2	script-definition	no	-
earth_quest_4	2	script-definition	no	-
earth_quest_5	6	script-definition	no	-
earth_quest_6	2	script-definition	no	-
earth_quest_7	2	script-definition	no	-
earth_sbld_button0	1	script-definition	no	-
earth_sbld_button1	1	script-definition	no	-
earth_sbld_button2	1	script-definition	no	-
earth_sbld_button_frame	3	unclassified-residue	no	-
earth_sbld_info_dd	1	unclassified-residue	no	-
earth_sbld_info_in_dd	1	unclassified-residue	no	-
earth_scenario_enter_sprite	1	script-definition	no	-
earth_scenario_pre_startcombat	3	unclassified-residue	no	-
earth_scenario_what_todo_army	1	unclassified-residue	no	-
earth_telart	5	script-definition	no	-
easbld	4	script-definition	no	-
easblda	2	script-definition	no	-
eashp	7	script-definition	no	-
eastat	3	script-definition	no	-
easter	10	script-definition	no	-
easter_item	2	script-definition	no	-
easy_item	2	script-definition	no	-
easy_text	1	unclassified-residue	no	-
easy_text_item	1	script-definition	no	-
eathf	10	script-definition	no	-
eathg1	1	script-definition	no	-
eathg2	7	script-definition	no	-
eathg3	1	script-definition	no	-
eathg4	1	script-definition	no	-
eatowe	1	script-definition	no	-
eatpl1	7	script-definition	no	-
eatpl2	1	script-definition	no	-
eatpl3	1	script-definition	no	-
eatpl4	1	script-definition	no	-
eatvn1	7	script-definition	no	-
eatvn2	1	script-definition	no	-
eatvn3	1	script-definition	no	-
eatvn4	1	script-definition	no	-
eawiz	24	script-definition	no	-
eawm1	24	script-definition	no	-
eawmi	24	script-definition	no	-
eb	3	script-definition	no	-
eb_name	2	script-definition	no	-
ebony_plate	6	script-definition	no	-
ecatk	1	script-definition	no	-
ecatkack_1	3	script-definition	no	-
ecatkack_2	1	script-definition	no	-
ecdie	1	script-definition	no	-
ecmov	1	script-definition	no	-
ecmovack_1	5	script-definition	no	-
ecmovack_2	1	script-definition	no	-
ecmovack_3	1	script-definition	no	-
econ_edit0	1	script-definition	no	-
econ_edit1	1	script-definition	no	-
econ_edit2	1	script-definition	no	-
econ_edit3	1	script-definition	no	-
econ_edit4	1	script-definition	no	-
econ_text0	5	script-definition	no	-
econ_text1	5	script-definition	no	-
econ_text2	5	script-definition	no	-
econ_text3	5	script-definition	no	-
econ_text4	5	script-definition	no	-
ecselack_1	3	script-definition	no	-
ecselack_2	1	script-definition	no	-
edit0_agility	1	unclassified-residue	no	-
edit0_attacked	1	unclassified-residue	no	-
edit0_curhitpts	1	unclassified-residue	no	-
edit0_curmana	1	unclassified-residue	no	-
edit0_curmovepts	1	unclassified-residue	no	-
edit0_defense	1	unclassified-residue	no	-
edit0_hitpts	1	unclassified-residue	no	-
edit0_level1	1	unclassified-residue	no	-
edit0_level2	1	unclassified-residue	no	-
edit0_mana	1	unclassified-residue	no	-
edit0_movepts	1	unclassified-residue	no	-
edit0_ranged	1	unclassified-residue	no	-
edit0_ranged_strength	1	unclassified-residue	no	-
edit0_strength	1	unclassified-residue	no	-
edit0_wisdom	1	unclassified-residue	no	-
edit1_agility	1	unclassified-residue	no	-
edit1_attacked	1	unclassified-residue	no	-
edit1_curhitpts	1	unclassified-residue	no	-
edit1_curmana	1	unclassified-residue	no	-
edit1_curmovepts	1	unclassified-residue	no	-
edit1_defense	1	unclassified-residue	no	-
edit1_hitpts	1	unclassified-residue	no	-
edit1_level1	1	unclassified-residue	no	-
edit1_level2	1	unclassified-residue	no	-
edit1_mana	1	unclassified-residue	no	-
edit1_movepts	1	unclassified-residue	no	-
edit1_ranged	1	unclassified-residue	no	-
edit1_ranged_strength	1	unclassified-residue	no	-
edit1_strength	1	unclassified-residue	no	-
edit1_wisdom	1	unclassified-residue	no	-
edit2_agility	1	unclassified-residue	no	-
edit2_attacked	1	unclassified-residue	no	-
edit2_curhitpts	1	unclassified-residue	no	-
edit2_curmana	1	unclassified-residue	no	-
edit2_curmovepts	1	unclassified-residue	no	-
edit2_defense	1	unclassified-residue	no	-
edit2_hitpts	1	unclassified-residue	no	-
edit2_level1	1	unclassified-residue	no	-
edit2_level2	1	unclassified-residue	no	-
edit2_mana	1	unclassified-residue	no	-
edit2_movepts	1	unclassified-residue	no	-
edit2_ranged	1	unclassified-residue	no	-
edit2_ranged_strength	1	unclassified-residue	no	-
edit2_strength	1	unclassified-residue	no	-
edit2_wisdom	1	unclassified-residue	no	-
edit_agility	1	unclassified-residue	no	-
edit_attack	1	unclassified-residue	no	-
edit_building_name	2	unclassified-residue	no	-
edit_button	2	script-definition	no	-
edit_champ_bf	2	script-definition	no	-
edit_cost	4	unclassified-residue	no	-
edit_cost0	1	unclassified-residue	no	-
edit_cost1	1	unclassified-residue	no	-
edit_cost2	1	unclassified-residue	no	-
edit_cost3	1	unclassified-residue	no	-
edit_cost4	1	unclassified-residue	no	-
edit_costandmaintaintitle	2	unclassified-residue	no	-
edit_costs	2	script-definition	no	-
edit_creature_type	1	unclassified-residue	no	-
edit_crystals	2	script-definition	no	-
edit_current_name	1	unclassified-residue	no	-
edit_defaultagility	1	unclassified-residue	no	-
edit_defaultattack	1	unclassified-residue	no	-
edit_defaultdefense	1	unclassified-residue	no	-
edit_defaulthitpoint	1	unclassified-residue	no	-
edit_defaultmana	1	unclassified-residue	no	-
edit_defaultrange	1	unclassified-residue	no	-
edit_defaultrangedattack	1	unclassified-residue	no	-
edit_defaultstrength	1	unclassified-residue	no	-
edit_defaultwisdom	1	unclassified-residue	no	-
edit_defense	1	unclassified-residue	no	-
edit_dlg	56	script-definition	no	-
edit_dlg_back	1	unclassified-residue	no	-
edit_dlg_bground_dood	1	unclassified-residue	no	-
edit_dlg_bground_page	3	unclassified-residue	no	-
edit_dn_doodad	2	script-definition	no	-
edit_dn_xywh	2	script-definition	no	-
edit_exp_champ	1	unclassified-residue	no	-
edit_exp_level	3	unclassified-residue	no	-
edit_exp_level_unit_max	1	unclassified-residue	no	-
edit_exp_level_unit_per_turn	1	unclassified-residue	no	-
edit_exp_max	1	unclassified-residue	no	-
edit_exp_per_turn	1	unclassified-residue	no	-
edit_exp_text	1	unclassified-residue	no	-
edit_foods	2	script-definition	no	-
edit_full_xywh	3	script-definition	no	-
edit_golds	2	script-definition	no	-
edit_heal_crystal	1	unclassified-residue	no	-
edit_heal_text	1	unclassified-residue	no	-
edit_hire_cost0	4	unclassified-residue	no	-
edit_hire_cost1	4	unclassified-residue	no	-
edit_hire_cost2	4	unclassified-residue	no	-
edit_hire_cost3	4	unclassified-residue	no	-
